dx_grueso,alpha_deg,cd_medio,cl_medio,ef_medio,cd_final,cl_final,ef_final
0.002,1,0.013219510205090046,0.21795512735843658,16.487382964802663,0.013107757084071636,0.2646176815032959,20.187868893668742
0.002,2,0.017138265073299408,0.45936837792396545,26.80366863035858,0.01723974384367466,0.5494098663330078,31.86879522775443
0.002,3,0.024228541180491447,0.7530036568641663,31.079199166579475,0.022212736308574677,0.9257990717887878,41.67874947632661
0.002,4,0.035181283950805664,1.0334423780441284,29.374777210780625,0.05007081478834152,1.4638729095458984,29.236051295229696
0.002,5,0.05128157138824463,1.3094143867492676,25.533819485286426,0.08607785403728485,1.7888702154159546,20.782002937028388
0.002,6,0.07349027693271637,1.6140564680099487,21.96285733808963,0.0917707085609436,2.080162525177002,22.66695504258416
0.002,7,0.09304147213697433,1.86012601852417,19.992439670190503,0.09677353501319885,2.232731342315674,23.07171420379708
0.002,8,0.11052101850509644,1.9605927467346191,17.739546497612224,0.11552976071834564,2.323068380355835,20.10796495994942
0.002,9,0.13870550692081451,2.1067323684692383,15.188527227487436,0.14734293520450592,2.529291868209839,17.166020649034078
0.002,10,0.17098742723464966,2.2612271308898926,13.224522805333299,0.16803286969661713,2.6131889820098877,15.551653594490132
0.002,11,0.23408222198486328,2.43424391746521,10.399097790615718,0.2562004327774048,2.8254456520080566,11.028262604313769
0.002,12,0.4025997817516327,2.4925496578216553,6.1911351441301345,0.5133818984031677,2.8168938159942627,5.48693638158256
0.0018,0,0.011731033213436604,-0.01170722022652626,-0.9979700861401477,0.009710200130939484,-0.007686996832489967,-0.7916414418686377
0.0018,1,0.01258192490786314,0.22720320522785187,18.057905041688816,0.01066999789327383,0.2749526798725128,25.76876608812059
0.0018,2,-0.6941710710525513,-5.772881507873535,8.31622311647226,2.334700107574463,20.687137603759766,8.86072585367368
0.0018,3,0.022617343813180923,0.684622585773468,30.269804952714388,0.020898256450891495,0.8383276462554932,40.114717140421114
0.0018,4,0.03288426622748375,0.9722244739532471,29.565034756368963,0.03477482870221138,1.2679029703140259,36.460365661942085
0.0018,5,0.04643138125538826,1.247498869895935,26.867580420110063,0.06867168843746185,1.698451042175293,24.732915133170835
0.0018,6,0.1668839454650879,3.324491500854492,19.920978567407946,1.02611243724823,30.16390609741211,29.39629713319133
0.0018,7,0.08859951794147491,1.763134479522705,19.900045965118647,0.08655713498592377,2.1417465209960938,24.743731655910196
0.0018,8,0.10748987644910812,1.902335286140442,17.697808844734478,0.11157471686601639,2.3261587619781494,20.848439747971746
0.0018,9,0.21734632551670074,2.586257219314575,11.899245193891483,0.4079703986644745,15.13968276977539,37.10975801022922
0.0018,10,0.17064684629440308,2.2287750244140625,13.06074546826924,0.18146726489067078,2.675060272216797,14.74128280838117
0.0018,11,0.23589056730270386,2.393059015274048,10.144784688245641,0.2642557621002197,2.774160861968994,10.498014650355612
0.0018,12,0.2682837247848511,2.5872650146484375,9.643764327199808,0.27019089460372925,2.9993979930877686,11.101032836383267
