dx_min,alpha,nx,ny,Cl_mean,Cl_final,Cl_std,Cd_mean,Cd_final,Cd_std,Ef_mean,Ef_final,Cl_p,Cl_v,Cd_p,Cd_v,Cl_bl,Cd_bl,Ef_bl,elapsed_s,its_per_s
0.001,-5.0,1479,1203,-0.327422348516328,-0.33780425786972046,0.005602867516475964,0.07907623904091972,0.07704885303974152,0.002052567816493162,-4.140590808155357,-4.384286651165103,-0.3449019207223865,0.006484259615967634,0.06558971050300548,0.01137170912100604,-0.35668649101808614,0.07330477887479779,-4.865801336462596,204.7771372795105,9.766715301181794
0.001,-4.0,1479,1203,-0.2690461905939238,-0.27974623441696167,0.00561893970684956,0.07111636416188308,0.0692443773150444,0.0019071959269057813,-3.78318258764594,-4.039984837240821,-0.2860508492151297,0.005445132059276719,0.05667854985075309,0.012439376582983969,-0.2915556713291336,0.07385668139054093,-3.9475869459587463,213.32892441749573,9.375193755188569
0.001,-3.0,1479,1203,-0.1833223237523011,-0.19064585864543915,0.004368203900350847,0.06198975510363068,0.05912178009748459,0.002372863132773491,-2.9573003385129373,-3.2246298797344637,-0.19350214837985028,0.0038899730210944982,0.04703549568862519,0.012016702604461898,-0.2030652818357384,0.06190947874974217,-3.280035399047583,207.29532170295715,9.648071088000194
0.001,-2.0,1479,1203,-0.1180059973682676,-0.12175793945789337,0.0015216148592313724,0.05650395966534104,0.05368150770664215,0.0022389200258072428,-2.0884553590082517,-2.2681542426728067,-0.1245818627040976,0.0024864823153499093,0.041122295542195694,0.012414420455254012,-0.13297671791297086,0.05160912902852344,-2.576612324526481,213.19042563438416,9.381284333237113
0.001,-1.0,1479,1203,-0.04200388052101646,-0.03679165616631508,0.0026575105599129806,0.05689529622239726,0.05365721136331558,0.002444235081586557,-0.7382663121539619,-0.6856796175484594,-0.037966540879210295,0.0009041052430668883,0.04074909644814045,0.012752012244589543,-0.054137666886220806,0.05123560747119227,-1.0566414561720625,216.51121520996094,9.237396769772445
0.001,0.0,1479,1203,-2.566363037903585e-05,-3.841273064608686e-05,2.785088353613201e-05,0.056281636868204386,0.05351591855287552,0.0022448180073103077,-0.0004559858562595254,-0.0007177813944860873,-8.86743985182084e-06,2.668152849147343e-07,0.04080364753213568,0.012519811126472508,2.3658521968172863e-05,0.051165814142654094,0.0004623892410313485,208.93512558937073,9.572349284776017
0.001,1.0,1479,1203,0.04196546506136656,0.0367351733148098,0.0026362091572042024,0.056895372457802296,0.053660765290260315,0.002441310331099732,0.7375901281337277,0.6845816140732046,0.03798457438719833,-0.0009042217637580457,0.04075488973933922,0.012752272270929132,0.05428053980793652,0.051241400762391046,1.059310225722324,207.43984508514404,9.641349274914356
0.001,2.0,1479,1203,0.11801619348781449,0.12178415060043335,0.0015403918685151672,0.056503209684576304,0.053683556616306305,0.0022384942867933783,2.0886635316228666,2.268555928044484,0.12467981209912038,-0.002487179933502425,0.041125808247710456,0.012413357392406612,0.13309120825329493,0.051612641734038206,2.578655224414179,201.1779658794403,9.941446575707689
0.001,3.0,1479,1203,0.18334724647658213,0.19065718352794647,0.004384684305279237,0.06199439082826887,0.05911862850189209,0.0023712301734609056,2.9574812176874796,3.2249933457411735,0.19356078091014242,-0.0038908852306920767,0.047037415638069874,0.012015953257408337,0.20323045804607892,0.06191139869918686,3.282601626132348,199.98402214050293,10.000798956802951
0.001,4.0,1479,1203,0.26905803063086103,0.2798035144805908,0.005618942153255508,0.07111789738493306,0.06924020498991013,0.0019061675772155,3.7832675110536003,4.041055547443347,0.28620999760812177,-0.005446380382984623,0.05670142501782639,0.012439243369472223,0.2915576334910119,0.07387955655761423,3.9463912220919135,200.89398789405823,9.955499519750203
